file,line,type,commit,author,date,time,timezone,datetime,depth,length
global.js,70,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,40
global.js,71,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,0
global.js,72,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,40
global.js,73,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,0
global.js,74,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,73
global.js,75,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,0
global.js,76,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,54
global.js,77,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,2
global.js,78,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,0
global.js,79,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,52
global.js,80,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,0
global.js,81,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,50
global.js,82,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,22
global.js,83,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,0
global.js,84,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,31
global.js,85,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,0
global.js,86,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,21
global.js,87,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,15
global.js,88,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,0
global.js,89,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,32
global.js,90,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,51
global.js,91,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,0
global.js,92,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,0
global.js,93,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,29
global.js,94,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,0
global.js,95,js,b06b1fda,AndresRiera,2025-01-22,20:51:42,-08:00,2025-01-22T20:51:42-08:00,0,19
global.js,96,js,49fe04ea,AndresRiera,2025-01-30,13:58:05,-08:00,2025-01-30T13:58:05-08:00,0,2
global.js,97,js,49fe04ea,AndresRiera,2025-01-30,13:58:05,-08:00,2025-01-30T13:58:05-08:00,0,0
global.js,98,js,49fe04ea,AndresRiera,2025-01-30,13:58:05,-08:00,2025-01-30T13:58:05-08:00,0,0
global.js,99,js,14d174e3,AndresRiera,2025-01-31,14:11:56,-08:00,2025-01-31T14:11:56-08:00,0,37
global.js,100,js,14d174e3,AndresRiera,2025-01-31,14:11:56,-08:00,2025-01-31T14:11:56-08:00,0,4
global.js,101,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,57
global.js,102,js,14d174e3,AndresRiera,2025-01-31,14:11:56,-08:00,2025-01-31T14:11:56-08:00,0,33
global.js,103,js,14d174e3,AndresRiera,2025-01-31,14:11:56,-08:00,2025-01-31T14:11:56-08:00,0,18
global.js,104,js,14d174e3,AndresRiera,2025-01-31,14:11:56,-08:00,2025-01-31T14:11:56-08:00,0,82
global.js,105,js,14d174e3,AndresRiera,2025-01-31,14:11:56,-08:00,2025-01-31T14:11:56-08:00,0,0
global.js,106,js,14d174e3,AndresRiera,2025-01-31,14:11:56,-08:00,2025-01-31T14:11:56-08:00,0,34
global.js,107,js,14d174e3,AndresRiera,2025-01-31,14:11:56,-08:00,2025-01-31T14:11:56-08:00,0,11
global.js,108,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,0
global.js,109,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,14
global.js,110,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,60
global.js,111,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,0
global.js,112,js,bb90600f,AndresRiera,2025-01-31,09:41:36,-08:00,2025-01-31T09:41:36-08:00,0,0
global.js,113,js,bb90600f,AndresRiera,2025-01-31,09:41:36,-08:00,2025-01-31T09:41:36-08:00,0,0
global.js,114,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,0
global.js,115,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,82
global.js,116,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,28
global.js,117,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,52
global.js,118,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,15
global.js,119,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,5
global.js,120,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,0
global.js,121,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,54
global.js,122,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,25
global.js,123,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,59
global.js,124,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,59
global.js,125,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,63
global.js,126,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,37
global.js,127,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,6
global.js,128,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,42
global.js,129,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,3
global.js,130,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,0
global.js,131,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,79
global.js,132,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,23
global.js,133,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,43
global.js,134,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,6
global.js,135,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,0
global.js,136,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,0
global.js,137,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,49
global.js,138,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,49
global.js,139,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,37
global.js,140,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,20
global.js,141,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,72
global.js,142,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,0
global.js,143,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,0
global.js,144,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,0
global.js,145,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,56
global.js,146,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,75
global.js,147,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,72
global.js,148,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,0
global.js,149,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,1
global.js,150,js,2d6e8758,AndresRiera,2025-01-31,16:06:24,-08:00,2025-01-31T16:06:24-08:00,0,37
global.js,151,js,ab9c7f66,AndresRiera,2025-02-07,12:14:40,-08:00,2025-02-07T12:14:40-08:00,0,0
global.js,152,js,0ff3ae32,AndresRiera,2025-01-30,14:07:20,-08:00,2025-01-30T14:07:20-08:00,0,0
global.js,153,js,70357d6e,AndresRiera,2025-01-31,13:59:36,-08:00,2025-01-31T13:59:36-08:00,0,48
global.js,154,js,70357d6e,AndresRiera,2025-01-31,13:59:36,-08:00,2025-01-31T13:59:36-08:00,0,23
global.js,155,js,70357d6e,AndresRiera,2025-01-31,13:59:36,-08:00,2025-01-31T13:59:36-08:00,0,0
global.js,156,js,bb90600f,AndresRiera,2025-01-31,09:41:36,-08:00,2025-01-31T09:41:36-08:00,0,60
global.js,157,js,bb90600f,AndresRiera,2025-01-31,09:41:36,-08:00,2025-01-31T09:41:36-08:00,0,0
global.js,158,js,14d174e3,AndresRiera,2025-01-31,14:11:56,-08:00,2025-01-31T14:11:56-08:00,0,0
Resume/resume.html,1,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,14
Resume/resume.html,2,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,15
Resume/resume.html,3,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,0
Resume/resume.html,4,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,5
Resume/resume.html,5,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,21
Resume/resume.html,6,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,69
Resume/resume.html,7,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,49
Resume/resume.html,8,html,56750065,AndresRiera,2025-01-22,18:12:07,-08:00,2025-01-22T18:12:07-08:00,0,42
Resume/resume.html,9,html,630f3d8a,AndresRiera,2025-01-22,18:17:59,-08:00,2025-01-22T18:17:59-08:00,0,49
Resume/resume.html,10,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,6
Resume/resume.html,11,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,25
Resume/resume.html,12,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,0
Resume/resume.html,13,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,14
Resume/resume.html,14,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,0
Resume/resume.html,15,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,27
Resume/resume.html,16,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,17,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,7
Resume/resume.html,18,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,27
Resume/resume.html,19,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,20,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,89
Resume/resume.html,21,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,27
Resume/resume.html,22,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,3
Resume/resume.html,23,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,9
Resume/resume.html,24,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,0
Resume/resume.html,25,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,17
Resume/resume.html,26,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,27,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,7
Resume/resume.html,28,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,17
Resume/resume.html,29,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,30,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,31,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,7
Resume/resume.html,32,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,43
Resume/resume.html,33,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,34,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,41
Resume/resume.html,35,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,23
Resume/resume.html,36,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,9
Resume/resume.html,37,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,3
Resume/resume.html,38,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,9
Resume/resume.html,39,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,0
Resume/resume.html,40,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,23
Resume/resume.html,41,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,42,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,7
Resume/resume.html,43,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,23
Resume/resume.html,44,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,45,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,46,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,7
Resume/resume.html,47,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,41
Resume/resume.html,48,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,49,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,84
Resume/resume.html,50,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,23
Resume/resume.html,51,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,9
Resume/resume.html,52,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,3
Resume/resume.html,53,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,9
Resume/resume.html,54,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,0
Resume/resume.html,55,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,14
Resume/resume.html,56,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,57,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,7
Resume/resume.html,58,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,14
Resume/resume.html,59,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,60,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,3
Resume/resume.html,61,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,51
Resume/resume.html,62,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,56
Resume/resume.html,63,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,50
Resume/resume.html,64,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,4
Resume/resume.html,65,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,9
Resume/resume.html,66,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,3
Resume/resume.html,67,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,0
Resume/resume.html,68,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,22
Resume/resume.html,69,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,70,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,7
Resume/resume.html,71,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,22
Resume/resume.html,72,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,8
Resume/resume.html,73,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,3
Resume/resume.html,74,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,54
Resume/resume.html,75,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,37
Resume/resume.html,76,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,4
Resume/resume.html,77,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,9
Resume/resume.html,78,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,3
Resume/resume.html,79,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,6
Resume/resume.html,80,html,a0c381f5,AndresRiera,2025-01-22,17:52:16,-08:00,2025-01-22T17:52:16-08:00,0,6
Projects/projects.js,1,js,bb90600f,AndresRiera,2025-01-31,09:41:36,-08:00,2025-01-31T09:41:36-08:00,0,0
Projects/projects.js,2,js,bb90600f,AndresRiera,2025-01-31,09:41:36,-08:00,2025-01-31T09:41:36-08:00,0,0
Projects/projects.js,3,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,67
Projects/projects.js,4,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,59
Projects/projects.js,5,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,0
Projects/projects.js,6,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,16
Projects/projects.js,7,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,25
Projects/projects.js,8,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,61
Projects/projects.js,9,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,0
Projects/projects.js,10,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,53
Projects/projects.js,11,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,68
Projects/projects.js,12,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,64
Projects/projects.js,13,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,0
Projects/projects.js,14,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,38
Projects/projects.js,15,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,66
Projects/projects.js,16,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,51
Projects/projects.js,17,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,62
Projects/projects.js,18,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,60
Projects/projects.js,19,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,47
Projects/projects.js,20,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,59
Projects/projects.js,21,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,11
Projects/projects.js,22,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,14
Projects/projects.js,23,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,85
Projects/projects.js,24,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,7
Projects/projects.js,25,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,5
Projects/projects.js,26,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,33
Projects/projects.js,27,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,0
Projects/projects.js,28,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,39
Projects/projects.js,29,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,47
Projects/projects.js,30,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,36
Projects/projects.js,31,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,25
Projects/projects.js,32,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,24
Projects/projects.js,33,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,21
Projects/projects.js,34,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,8
Projects/projects.js,35,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,0
Projects/projects.js,36,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,55
Projects/projects.js,37,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,21
Projects/projects.js,38,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,20
Projects/projects.js,39,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,10
Projects/projects.js,40,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,0
Projects/projects.js,41,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,35
Projects/projects.js,42,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,71
Projects/projects.js,43,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,0
Projects/projects.js,44,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,57
Projects/projects.js,45,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,60
Projects/projects.js,46,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,43
Projects/projects.js,47,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,67
Projects/projects.js,48,js,9b40c5bf,AndresRiera,2025-02-07,14:34:34,-08:00,2025-02-07T14:34:34-08:00,0,0
